ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,zero_oil_production,zero_oil_production_lower,zero_oil_production_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2014-05-04,1032.3402827521359,849.6352749334184,1195.4062238560148,1032.3402827521359,1032.3402827521359,0.0,0.0,0.0,-0.009545827986891013,-0.009545827986891013,-0.009545827986891013,-0.009545827986891013,-0.009545827986891013,-0.009545827986891013,0.0,0.0,0.0,0.0,0.0,0.0,1022.4857399890456
2014-05-05,1023.9685501906473,811.710427285321,1157.061592123262,1023.9685501906473,1023.9685501906473,0.0,0.0,0.0,-0.03615576559056203,-0.03615576559056203,-0.03615576559056203,-0.03615576559056203,-0.03615576559056203,-0.03615576559056203,0.0,0.0,0.0,0.0,0.0,0.0,986.9461833178467
2014-05-06,1015.5968176291585,823.4952343571131,1158.032766340641,1015.5968176291585,1015.5968176291585,0.0,0.0,0.0,-0.025995779291002132,-0.025995779291002132,-0.025995779291002132,-0.025995779291002132,-0.025995779291002132,-0.025995779291002132,0.0,0.0,0.0,0.0,0.0,0.0,989.1955869094268
2014-05-07,1007.22508506767,792.7783318178438,1132.6527507820938,1007.22508506767,1007.22508506767,0.0,0.0,0.0,-0.037944573774493465,-0.037944573774493465,-0.037944573774493465,-0.037944573774493465,-0.037944573774493465,-0.037944573774493465,0.0,0.0,0.0,0.0,0.0,0.0,969.0063585197993
2014-05-08,998.8533525061813,836.1239263796924,1178.4245068326702,998.8533525061813,998.8533525061813,0.0,0.0,0.0,0.0021749699999324343,0.0021749699999324343,0.0021749699999324343,0.0021749699999324343,0.0021749699999324343,0.0021749699999324343,0.0,0.0,0.0,0.0,0.0,0.0,1001.0258285822142
2014-05-09,990.4816199446926,78.11230562237643,410.5192802362745,990.4816199446926,990.4816199446926,-0.774765,-0.774765,-0.774765,-0.757290323785274,-0.757290323785274,-0.757290323785274,0.017474676214725947,0.017474676214725947,0.017474676214725947,-0.774765,-0.774765,-0.774765,0.0,0.0,0.0,240.39947327341358
2014-05-10,982.109887383204,160.00101942915492,493.9436118959687,982.109887383204,982.109887383204,-0.774765,-0.774765,-0.774765,-0.6847726995718734,-0.6847726995718734,-0.6847726995718734,0.08999230042812671,0.08999230042812671,0.08999230042812671,-0.774765,-0.774765,-0.774765,0.0,0.0,0.0,309.5878485235788
2014-05-11,973.7381548217154,791.7112352509639,1122.4969904705977,973.7381548217154,973.7381548217154,0.0,0.0,0.0,-0.009545827986920049,-0.009545827986920049,-0.009545827986920049,-0.009545827986920049,-0.009545827986920049,-0.009545827986920049,0.0,0.0,0.0,0.0,0.0,0.0,964.4430178914864
2014-05-12,965.3664222602266,768.3302427507024,1099.0682582635704,965.3664222602266,965.3664222602266,0.0,0.0,0.0,-0.03615576559060673,-0.03615576559060673,-0.03615576559060673,-0.03615576559060673,-0.03615576559060673,-0.03615576559060673,0.0,0.0,0.0,0.0,0.0,0.0,930.4628601879432
2014-05-13,956.9947036907636,768.6040288421135,1089.465796259447,956.9947036907636,956.9947036907636,0.0,0.0,0.0,-0.025995779291030585,-0.025995779291030585,-0.025995779291030585,-0.025995779291030585,-0.025995779291030585,-0.025995779291030585,0.0,0.0,0.0,0.0,0.0,0.0,932.1168805909333
2014-05-14,948.6229851213008,740.9341298362016,1083.8478914490843,948.6229851213008,948.6229851213008,0.0,0.0,0.0,-0.037944573774375503,-0.037944573774375503,-0.037944573774375503,-0.037944573774375503,-0.037944573774375503,-0.037944573774375503,0.0,0.0,0.0,0.0,0.0,0.0,912.6278902782972
2014-05-15,940.2512665518377,776.0053664260395,1116.3494473576293,940.2512665518377,940.2512665518377,0.0,0.0,0.0,0.002174969999976937,0.002174969999976937,0.002174969999976937,0.002174969999976937,0.002174969999976937,0.002174969999976937,0.0,0.0,0.0,0.0,0.0,0.0,942.2962848490282
2014-05-16,931.8795479823749,51.03410536640597,391.1188279702725,931.8795479823749,931.8795479823749,-0.774765,-0.774765,-0.774765,-0.7572903237852164,-0.7572903237852164,-0.7572903237852164,0.01747467621478358,0.01747467621478358,0.01747467621478358,-0.774765,-0.774765,-0.774765,0.0,0.0,0.0,226.1761833619811
2014-05-17,923.5078294129119,123.14105058302925,458.86952364997563,923.5078294129119,923.5078294129119,-0.774765,-0.774765,-0.774765,-0.6847726995718426,-0.6847726995718426,-0.6847726995718426,0.08999230042815747,0.08999230042815747,0.08999230042815747,-0.774765,-0.774765,-0.774765,0.0,0.0,0.0,291.1148799900995
2014-05-18,915.136110843449,28.30742850239604,362.9021418347588,915.136110843449,915.136110843449,-0.774765,-0.774765,-0.774765,-0.7843108279869491,-0.7843108279869491,-0.7843108279869491,-0.00954582798694908,-0.00954582798694908,-0.00954582798694908,-0.774765,-0.774765,-0.774765,0.0,0.0,0.0,197.38495002706713
2014-05-19,906.764392273986,0.0,344.4158614218768,906.764392273986,906.764392273986,-0.774765,-0.774765,-0.774765,-0.8109207655904679,-0.8109207655904679,-0.8109207655904679,-0.03615576559046785,-0.03615576559046785,-0.03615576559046785,-0.774765,-0.774765,-0.774765,0.0,0.0,0.0,171.45031708098992
2014-05-20,898.3926737045232,2.6006266838352197,351.5031836502929,898.3926737045232,898.3926737045232,-0.774765,-0.774765,-0.774765,-0.8007607792909777,-0.8007607792909777,-0.8007607792909777,-0.02599577929097765,-0.02599577929097765,-0.02599577929097765,-0.774765,-0.774765,-0.774765,0.0,0.0,0.0,178.99505619958418
2014-05-21,890.0209551350601,0.0,341.01216444794494,890.0209551350601,890.0209551350601,-0.774765,-0.774765,-0.774765,-0.812709573774553,-0.812709573774553,-0.812709573774553,-0.03794457377455296,-0.03794457377455296,-0.03794457377455296,-0.774765,-0.774765,-0.774765,0.0,0.0,0.0,166.69240403682485
2014-05-22,881.6492365655971,34.76780235401058,368.68118758691253,881.6492365655971,881.6492365655971,-0.774765,-0.774765,-0.774765,-0.7725900299999786,-0.7725900299999786,-0.7725900299999786,0.0021749700000214395,0.0021749700000214395,0.0021749700000214395,-0.774765,-0.774765,-0.774765,0.0,0.0,0.0,200.4958264379242
2014-05-23,873.2775179961343,42.78303879902747,386.37759450438534,873.2775179961343,873.2775179961343,-0.774765,-0.774765,-0.774765,-0.7572903237851712,-0.7572903237851712,-0.7572903237851712,0.017474676214828764,0.017474676214828764,0.017474676214828764,-0.774765,-0.774765,-0.774765,0.0,0.0,0.0,211.95290363853104
2014-05-24,864.9057994266714,111.14869201003125,446.8273662652218,864.9057994266714,864.9057994266714,-0.774765,-0.774765,-0.774765,-0.6847726995717643,-0.6847726995717643,-0.6847726995717643,0.08999230042823571,0.08999230042823571,0.08999230042823571,-0.774765,-0.774765,-0.774765,0.0,0.0,0.0,272.64192027799464
2014-05-25,856.5340808572084,679.9225965619476,1017.6307840513284,856.5340808572084,856.5340808572084,0.0,0.0,0.0,-0.009545827986944602,-0.009545827986944602,-0.009545827986944602,-0.009545827986944602,-0.009545827986944602,-0.009545827986944602,0.0,0.0,0.0,0.0,0.0,0.0,848.3577538563899
